|0|code
229|[,, often, ,, in, modern, and, semi-modern, times, ., I, have, been, compelled, by, base, men, to, create, fraudulent, history, ,, and, to, perpetrate, all, sorts, of, humbugs, ., I, wrote, those, crazy, Junius, letters, ,, I, moped, in, a, French, dungeon, for, fifteen, years, ,, and, wore, a, ridiculous, Iron, Mask, ;, I, poked, around, your, Northern, forests, ,, among, your, vagabond, Indians, ,, a, solemn, French, idiot, ,, personating, the, ghost, of, a, dead, Dauphin, ,, that, the, gaping, world, might, wonder, if, we, had, 'a, Bourbon, among, us, ', ;, I, have, played, sea-serpent, off, Nahant, ,, ...]|1
230|[stand, and, so, proclaim, mine, innocence, ., Though, ye, sinless, hosts, of, heaven, had, foretold, ye, coming, of, this, most, desolating, breath, ,, proclaiming, it, a, work, of, uninspired, man, ,, its, quaking, thunders, ,, its, firmament-clogging, rottenness, his, own, achievement, in, due, course, of, nature, ,, yet, had, not, I, believed, it, ;, but, had, said, the, pit, itself, hath, furnished, forth, the, stink, ,, and, heaven, 's, artillery, hath, shook, the, globe, in, admiration, of, it, ., [, Then, was, there, a, silence, ,, and, each, did, turn, him, toward, the, worshipful, Sr, Walter, Ralegh, ,, that, browned, ...]|1
231|[with, the, example, of, one, who, could, do, so, in, tune, !, Benjamin, Franklin, ,, in, his, ``, Letter, to, the, Royal, Academy, of, Brussels, '', has, canvassed, suggested, remedies, for, alleviating, the, stench, attendant, upon, these, discharges, :, ``, My, Prize, Question, therefore, should, be, :, To, discover, some, Drug, ,, wholesome, and, --, not, disagreeable, ,, to, be, mixed, with, our, common, food, ,, or, sauces, ,, that, shall, render, the, natural, discharges, of, Wind, from, our, Bodies, not, only, inoffensive, ,, but, agreeable, as, Perfumes, ., ``, That, this, is, not, a, Chimerical, Project, &, altogether, impossible, ...]|1
232|[Oh, ,, nothing, ;, nothing, in, particular, ., Only, you, lied, to, him, ., '', ``, I, did, n't, !, That, is, ,, I, --, '', ``, Yes, ,, but, you, did, ;, you, lied, to, him, ., '', I, felt, a, guilty, pang, --, in, truth, ,, I, had, felt, it, forty, times, before, that, tramp, had, traveled, a, block, from, my, door, --, but, still, I, resolved, to, make, a, show, of, feeling, slandered, ;, so, I, said, :, ``, This, is, a, baseless, impertinence, ., I, said, to, the, tramp, --, '', ``, There, --, wait, ., ...]|1
233|[occasion, ., Why, ,, I, knew, a, man, of, that, sort, who, had, accidentally, crippled, a, mulatto, baby, ;, the, news, went, abroad, ,, and, I, wish, you, may, never, commit, another, sin, if, the, consciences, did, n't, flock, from, all, over, the, earth, to, enjoy, the, fun, and, help, his, master, exorcise, him, ., That, man, walked, the, floor, in, torture, for, forty-eight, hours, ,, without, eating, or, sleeping, ,, and, then, blew, his, brains, out, ., The, child, was, perfectly, well, again, in, three, weeks, ., '', ``, Well, ,, you, are, a, precious, crew, ,, not, to, ...]|1
234|[mine, at, last, ., I, tore, him, to, shreds, and, fragments, ., I, rent, the, fragments, to, bits, ., I, cast, the, bleeding, rubbish, into, the, fire, ,, and, drew, into, my, nostrils, the, grateful, incense, of, my, burnt-offering, ., At, last, ,, and, forever, ,, my, Conscience, was, dead, !, I, was, a, free, man, !, I, turned, upon, my, poor, aunt, ,, who, was, almost, petrified, with, terror, ,, and, shouted, :, ``, Out, of, this, with, your, paupers, ,, your, charities, ,, your, reforms, ,, your, pestilent, morals, !, You, behold, before, you, a, man, whose, life-conflict, ...]|1
235|[till, you, ca, n't, stand, up, ., Anybody, that, 'll, take, a, dare, will, steal, sheep, ., '', The, new, boy, stepped, over, promptly, ,, and, said, :, ``, Now, you, said, you, 'd, do, it, ,, now, let, 's, see, you, do, it, ., '', ``, Do, n't, you, crowd, me, now, ;, you, better, look, out, ., '', ``, Well, ,, you, SAID, you, 'd, do, it, --, why, do, n't, you, do, it, ?, '', ``, By, jingo, !, for, two, cents, I, WILL, do, it, ., '', The, new, boy, took, two, broad, coppers, out, of, ...]|1
236|[She, said, :, ``, Well, ,, I, never, !, There, 's, no, getting, round, it, ,, you, can, work, when, you, 're, a, mind, to, ,, Tom, ., '', And, then, she, diluted, the, compliment, by, adding, ,, ``, But, it, 's, powerful, seldom, you, 're, a, mind, to, ,, I, 'm, bound, to, say, ., Well, ,, go, 'long, and, play, ;, but, mind, you, get, back, some, time, in, a, week, ,, or, I, 'll, tan, you, ., '', She, was, so, overcome, by, the, splendor, of, his, achievement, that, she, took, him, into, the, closet, and, selected, ...]|1
237|[was, a, trifle, disconcerted, ., The, basin, was, refilled, ,, and, this, time, he, stood, over, it, a, little, while, ,, gathering, resolution, ;, took, in, a, big, breath, and, began, ., When, he, entered, the, kitchen, presently, ,, with, both, eyes, shut, and, groping, for, the, towel, with, his, hands, ,, an, honorable, testimony, of, suds, and, water, was, dripping, from, his, face, ., But, when, he, emerged, from, the, towel, ,, he, was, not, yet, satisfactory, ,, for, the, clean, territory, stopped, short, at, his, chin, and, his, jaws, ,, like, a, mask, ;, below, and, beyond, this, ...]|1
238|[it, 's, all, owing, to, right, bringing, up, !, That, is, what, you, will, say, ,, Thomas, --, and, you, would, n't, take, any, money, for, those, two, thousand, verses, --, no, indeed, you, would, n't, ., And, now, you, would, n't, mind, telling, me, and, this, lady, some, of, the, things, you, 've, learned, --, no, ,, I, know, you, would, n't, --, for, we, are, proud, of, little, boys, that, learn, ., Now, ,, no, doubt, you, know, the, names, of, all, the, twelve, disciples, ., Wo, n't, you, tell, us, the, names, of, the, first, two, that, ...]|1
239|[and, so, his, groans, had, gathered, quite, a, genuine, tone, ., Sid, flew, down-stairs, and, said, :, ``, Oh, ,, Aunt, Polly, ,, come, !, Tom, 's, dying, !, '', ``, Dying, !, '', ``, Yes, 'm, ., Do, n't, wait, --, come, quick, !, '', ``, Rubbage, !, I, do, n't, believe, it, !, '', But, she, fled, up-stairs, ,, nevertheless, ,, with, Sid, and, Mary, at, her, heels, ., And, her, face, grew, white, ,, too, ,, and, her, lip, trembled, ., When, she, reached, the, bedside, she, gasped, out, :, ``, You, ,, Tom, !, Tom, ,, ...]|1
240|[notice, ;, but, her, human, curiosity, presently, began, to, manifest, itself, by, hardly, perceptible, signs, ., The, boy, worked, on, ,, apparently, unconscious, ., The, girl, made, a, sort, of, noncommittal, attempt, to, see, ,, but, the, boy, did, not, betray, that, he, was, aware, of, it, ., At, last, she, gave, in, and, hesitatingly, whispered, :, ``, Let, me, see, it, ., '', Tom, partly, uncovered, a, dismal, caricature, of, a, house, with, two, gable, ends, to, it, and, a, corkscrew, of, smoke, issuing, from, the, chimney, ., Then, the, girl, 's, interest, began, to, fasten, itself, upon, the, ...]|1
241|[not, there, ., Then, she, called, :, ``, Tom, !, Come, back, ,, Tom, !, '', She, listened, intently, ,, but, there, was, no, answer, ., She, had, no, companions, but, silence, and, loneliness, ., So, she, sat, down, to, cry, again, and, upbraid, herself, ;, and, by, this, time, the, scholars, began, to, gather, again, ,, and, she, had, to, hide, her, griefs, and, still, her, broken, heart, and, take, up, the, cross, of, a, long, ,, dreary, ,, aching, afternoon, ,, with, none, among, the, strangers, about, her, to, exchange, sorrows, with, ., OM, dodged, hither, and, thither, ...]|1
242|[had, n't, come, ., '', ``, Oh, ,, do, n't, be, afeard, ., I, do, n't, believe, they, 'll, bother, us, ., We, ai, n't, doing, any, harm, ., If, we, keep, perfectly, still, ,, maybe, they, wo, n't, notice, us, at, all, ., '', ``, I, 'll, try, to, ,, Tom, ,, but, ,, Lord, ,, I, 'm, all, of, a, shiver, ., '', ``, Listen, !, '', The, boys, bent, their, heads, together, and, scarcely, breathed, ., A, muffled, sound, of, voices, floated, up, from, the, far, end, of, the, graveyard, ., ``, Look, !, See, there, !, ...]|1
243|[!, that, ai, n't, no, Bull, Harbison, !, '', whispered, Huckleberry, ., ``, DO, ,, Tom, !, '', Tom, ,, quaking, with, fear, ,, yielded, ,, and, put, his, eye, to, the, crack, ., His, whisper, was, hardly, audible, when, he, said, :, ``, Oh, ,, Huck, ,, IT, S, A, STRAY, DOG, !, '', ``, Quick, ,, Tom, ,, quick, !, Who, does, he, mean, ?, '', ``, Huck, ,, he, must, mean, us, both, --, we, 're, right, together, ., '', ``, Oh, ,, Tom, ,, I, reckon, we, 're, goners, ., I, reckon, there, ai, n't, no, ...]|1
244|[at, present, ., ONE, of, the, reasons, why, Tom, 's, mind, had, drifted, away, from, its, secret, troubles, was, ,, that, it, had, found, a, new, and, weighty, matter, to, interest, itself, about, ., Becky, Thatcher, had, stopped, coming, to, school, ., Tom, had, struggled, with, his, pride, a, few, days, ,, and, tried, to, ``, whistle, her, down, the, wind, ,, '', but, failed, ., He, began, to, find, himself, hanging, around, her, father, 's, house, ,, nights, ,, and, feeling, very, miserable, ., She, was, ill., What, if, she, should, die, !, There, was, distraction, in, the, thought, ...]|1
245|[every, now, and, then, ,, and, suddenly, halting, with, finger, on, lip, ;, moving, with, hands, on, imaginary, dagger-hilts, ;, and, giving, orders, in, dismal, whispers, that, if, ``, the, foe, '', stirred, ,, to, ``, let, him, have, it, to, the, hilt, ,, '', because, ``, dead, men, tell, no, tales, ., '', They, knew, well, enough, that, the, raftsmen, were, all, down, at, the, village, laying, in, stores, or, having, a, spree, ,, but, still, that, was, no, excuse, for, their, conducting, this, thing, in, an, unpiratical, way, ., They, shoved, off, ,, presently, ,, Tom, in, command, ...]|1
246|[,, and, none, was, brave, enough, to, speak, his, thought, ., For, some, time, ,, now, ,, the, boys, had, been, dully, conscious, of, a, peculiar, sound, in, the, distance, ,, just, as, one, sometimes, is, of, the, ticking, of, a, clock, which, he, takes, no, distinct, note, of, ., But, now, this, mysterious, sound, became, more, pronounced, ,, and, forced, a, recognition, ., The, boys, started, ,, glanced, at, each, other, ,, and, then, each, assumed, a, listening, attitude, ., There, was, a, long, silence, ,, profound, and, unbroken, ;, then, a, deep, ,, sullen, boom, came, floating, down, ...]|1
247|[back, here, to, breakfast, ., '', ``, Which, he, is, !, '', exclaimed, Tom, ,, with, fine, dramatic, effect, ,, stepping, grandly, into, camp, ., A, sumptuous, breakfast, of, bacon, and, fish, was, shortly, provided, ,, and, as, the, boys, set, to, work, upon, it, ,, Tom, recounted, (, and, adorned, ), his, adventures, ., They, were, a, vain, and, boastful, company, of, heroes, when, the, tale, was, done, ., Then, Tom, hid, himself, away, in, a, shady, nook, to, sleep, till, noon, ,, and, the, other, pirates, got, ready, to, fish, and, explore, ., AFTER, dinner, all, the, gang, ...]|1
248|[,, the, billowy, river, ,, white, with, foam, ,, the, driving, spray, of, spume-flakes, ,, the, dim, outlines, of, the, high, bluffs, on, the, other, side, ,, glimpsed, through, the, drifting, cloud-rack, and, the, slanting, veil, of, rain, ., Every, little, while, some, giant, tree, yielded, the, fight, and, fell, crashing, through, the, younger, growth, ;, and, the, unflagging, thunder-peals, came, now, in, ear-splitting, explosive, bursts, ,, keen, and, sharp, ,, and, unspeakably, appalling, ., The, storm, culminated, in, one, matchless, effort, that, seemed, likely, to, tear, the, island, to, pieces, ,, burn, it, up, ,, drown, it, to, the, ...]|1
249|[``, Oh, ,, it, 's, all, getting, just, as, bright, as, day, ,, now, ., Next, you, said, I, war, n't, BAD, ,, only, mischeevous, and, harum-scarum, ,, and, not, any, more, responsible, than, --, than, --, I, think, it, was, a, colt, ,, or, something, ., '', ``, And, so, it, was, !, Well, ,, goodness, gracious, !, Go, on, ,, Tom, !, '', ``, And, then, you, began, to, cry, ., '', ``, So, I, did, ., So, I, did, ., Not, the, first, time, ,, neither, ., And, then, --, '', ``, Then, Mrs., Harper, she, began, ...]|1
250|[you, not, to, be, uneasy, about, us, ,, because, we, had, n't, got, drownded, ., '', ``, Tom, ,, Tom, ,, I, would, be, the, thankfullest, soul, in, this, world, if, I, could, believe, you, ever, had, as, good, a, thought, as, that, ,, but, you, know, you, never, did, --, and, I, know, it, ,, Tom, ., '', ``, Indeed, and, 'deed, I, did, ,, auntie, --, I, wish, I, may, never, stir, if, I, did, n't, ., '', ``, Oh, ,, Tom, ,, do, n't, lie, --, do, n't, do, it, ., It, only, makes, things, a, hundred, ...]|1
251|[of, citizens, ,, was, a, spacious, temporary, platform, upon, which, were, seated, the, scholars, who, were, to, take, part, in, the, exercises, of, the, evening, ;, rows, of, small, boys, ,, washed, and, dressed, to, an, intolerable, state, of, discomfort, ;, rows, of, gawky, big, boys, ;, snowbanks, of, girls, and, young, ladies, clad, in, lawn, and, muslin, and, conspicuously, conscious, of, their, bare, arms, ,, their, grandmothers, ', ancient, trinkets, ,, their, bits, of, pink, and, blue, ribbon, and, the, flowers, in, their, hair, ., All, the, rest, of, the, house, was, filled, with, non-participating, scholars, ., The, exercises, ...]|1
252|[three, weeks, he, spent, on, his, back, this, time, seemed, an, entire, age, ., When, he, got, abroad, at, last, he, was, hardly, grateful, that, he, had, been, spared, ,, remembering, how, lonely, was, his, estate, ,, how, companionless, and, forlorn, he, was, ., He, drifted, listlessly, down, the, street, and, found, Jim, Hollis, acting, as, judge, in, a, juvenile, court, that, was, trying, a, cat, for, murder, ,, in, the, presence, of, her, victim, ,, a, bird, ., He, found, Joe, Harper, and, Huck, Finn, up, an, alley, eating, a, stolen, melon, ., Poor, lads, !, they, --, like, ...]|1
253|[required, no, capital, ,, for, he, had, a, troublesome, superabundance, of, that, sort, of, time, which, is, not, money, ., ``, Where, 'll, we, dig, ?, '', said, Huck, ., ``, Oh, ,, most, anywhere, ., '', ``, Why, ,, is, it, hid, all, around, ?, '', ``, No, ,, indeed, it, ai, n't, ., It, 's, hid, in, mighty, particular, places, ,, Huck, --, sometimes, on, islands, ,, sometimes, in, rotten, chests, under, the, end, of, a, limb, of, an, old, dead, tree, ,, just, where, the, shadow, falls, at, midnight, ;, but, mostly, under, the, floor, in, ha'nted, ...]|1
